Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
51.441388845443726	0	-179.96005	40.584362	-63.444893	-323.83344	151.0	0.0	50132	50132
98.08120369911194	1	-180.82887	36.865963	-95.672806	-343.6676	151.0	0.0	50132	100264
144.56188368797302	2	-204.83151	42.408134	-67.63899	-351.27533	151.0	0.0	50132	150396
191.09769749641418	3	-223.15334	41.892597	-117.27356	-358.27866	151.0	0.0	50132	200528
237.58352661132812	4	-228.38168	49.2285	-85.799385	-461.5535	151.0	0.0	50132	250660
284.07975006103516	5	-222.4678	43.006123	-76.07197	-406.83673	151.0	0.0	50132	300792
330.55582332611084	6	-223.13194	41.042057	-60.292152	-339.61002	151.0	0.0	50132	350924
377.06218361854553	7	-215.50752	35.99688	-114.46823	-359.29663	151.0	0.0	50132	401056
423.70801997184753	8	-225.25131	40.636887	-98.692215	-371.71246	151.0	0.0	50132	451188
470.30712032318115	9	-233.65413	38.667484	-56.12259	-359.59393	151.0	0.0	50132	501320
516.9152109622955	10	-245.59167	37.117355	-129.57162	-397.57343	151.0	0.0	50132	551452
563.5557010173798	11	-252.7138	39.06058	-124.663284	-452.63287	151.0	0.0	50132	601584
610.1694421768188	12	-249.04439	38.267864	-121.770386	-417.4438	151.0	0.0	50132	651716
656.8253455162048	13	-248.95578	40.06437	-139.24994	-380.91406	151.0	0.0	50132	701848
703.356858253479	14	-252.92427	38.992073	-149.28749	-426.33157	151.0	0.0	50132	751980
749.9175245761871	15	-254.29068	38.55752	-140.23938	-450.15112	151.0	0.0	50132	802112
796.4640135765076	16	-258.3509	41.906944	-130.37326	-384.1178	151.0	0.0	50132	852244
843.0057194232941	17	-254.21564	38.216404	-99.559906	-399.84848	151.0	0.0	50132	902376
889.5684106349945	18	-239.25758	34.538834	-149.8916	-366.94016	151.0	0.0	50132	952508
936.1428091526031	19	-231.31462	38.300304	-120.14672	-326.6596	151.0	0.0	50132	1002640
982.7144222259521	20	-224.11084	37.209568	-114.35996	-328.71576	151.0	0.0	50132	1052772
1029.3579766750336	21	-218.71132	35.661613	-132.11499	-335.54694	151.0	0.0	50132	1102904
1075.8346738815308	22	-211.10947	40.136208	-101.98361	-312.8722	151.0	0.0	50132	1153036
1122.3728775978088	23	-203.64764	36.676342	-95.18121	-309.55884	151.0	0.0	50132	1203168
1168.8833525180817	24	-194.92088	37.038555	-99.85289	-303.6222	151.0	0.0	50132	1253300
