Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.547911882400513	0	15.738994	6.4328504	51.0	8.0	15.738993710691824	6.432850165481299	5005	5005
9.671163082122803	1	23.27907	11.560006	75.0	8.0	23.27906976744186	11.560006400165905	5005	10010
13.781848192214966	2	35.132866	20.253372	117.0	11.0	35.13286713286713	20.253373287968277	5024	15034
17.910372734069824	3	47.196262	21.436033	131.0	12.0	47.19626168224299	21.436033621611287	5050	20084
22.047991275787354	4	57.522728	30.899755	149.0	13.0	57.52272727272727	30.899756277623432	5062	25146
26.141562700271606	5	70.830986	33.482807	200.0	29.0	70.83098591549296	33.48280446442052	5029	30175
30.233833074569702	6	73.72059	32.59233	200.0	17.0	73.72058823529412	32.59233290760055	5013	35188
34.343072175979614	7	81.51613	36.134933	162.0	18.0	81.51612903225806	36.134936153562805	5054	40242
38.48599123954773	8	108.3617	38.034935	200.0	32.0	108.36170212765957	38.0349366453186	5093	45335
42.60566711425781	9	140.91667	38.837532	200.0	41.0	140.91666666666666	38.83753553801614	5073	50408
46.67225193977356	10	151.60606	46.551334	200.0	56.0	151.6060606060606	46.55133327774534	5003	55411
50.80057120323181	11	169.2	37.933628	200.0	80.0	169.2	37.93362624374316	5076	60487
54.92731285095215	12	157.625	38.964527	200.0	87.0	157.625	38.96452713687156	5044	65531
59.027689695358276	13	173.41379	34.827175	200.0	74.0	173.41379310344828	34.827176508344756	5029	70560
63.232070446014404	14	176.58621	31.425354	200.0	101.0	176.58620689655172	31.425354623274707	5121	75681
67.34609127044678	15	168.03334	41.99165	200.0	44.0	168.03333333333333	41.99165260964242	5041	80722
71.46179413795471	16	180.57143	35.699566	200.0	65.0	180.57142857142858	35.6995683961791	5056	85778
75.69215559959412	17	191.51852	20.425783	200.0	110.0	191.5185185185185	20.42578321698913	5171	90949
79.79809498786926	18	193.5	15.179059	200.0	134.0	193.5	15.179059462096001	5031	95980
