Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
51.70836877822876	0	-243.7886	134.40897	143.1771	-689.713	121.9209726443769	57.75448364254399	40112	40112
105.20357823371887	1	-204.04253	116.996	140.86366	-624.8369	119.3422619047619	57.40119979356642	40099	80211
158.93973803520203	2	-164.28749	123.121666	196.68576	-611.7507	118.42011834319527	74.3400618936577	40026	120237
208.62312841415405	3	-150.48656	98.54424	147.27399	-452.3026	107.75	26.697315216795605	40083	160320
260.4123389720917	4	-147.44566	81.88529	179.52309	-468.00635	112.187675070028	58.17645393175568	40051	200371
311.1263475418091	5	-124.70038	95.84151	214.80444	-445.04358	110.86703601108033	41.49764261663926	40023	240394
367.46254420280457	6	-122.54924	83.857544	178.12364	-351.8894	120.75	88.59448448251669	40089	280483
420.5461268424988	7	-109.37731	92.29534	176.46457	-397.38855	119.32440476190476	59.62570853829168	40093	320576
474.5801920890808	8	-91.42061	81.93335	179.04568	-258.47833	127.78662420382166	63.08367468823356	40125	360701
534.1926176548004	9	-71.97249	101.78728	187.13751	-313.2328	145.60727272727271	103.23398991795369	40042	400743
591.1966664791107	10	-58.791138	103.79482	212.37971	-290.3739	153.69731800766283	79.191341299843	40115	440858
656.3424980640411	11	-57.5257	116.16291	206.03937	-431.0166	176.39647577092512	125.92012567200611	40042	480900
722.3375737667084	12	-66.33798	116.33162	199.05194	-388.16357	202.2929292929293	144.34451300570308	40054	520954
797.7023723125458	13	-89.48947	127.12529	198.84763	-633.70917	268.81208053691273	196.26250634720017	40053	561007
883.4912040233612	14	-67.98414	138.83755	184.05939	-430.34958	318.484126984127	234.0664243711358	40129	601136
963.0659301280975	15	-80.03104	123.997055	201.96518	-393.07355	323.7903225806452	213.12124650723862	40150	641286
1055.340516090393	16	-94.214455	118.536064	224.48543	-446.12225	435.39130434782606	297.9826722610963	40056	681342
1151.063838481903	17	-71.2559	151.24728	205.19846	-375.58527	516.0	273.6967252926082	40248	721590
1257.5912463665009	18	-7.038712	145.23198	251.61005	-415.3399	592.8405797101449	331.9488620991783	40906	762496
1369.9738342761993	19	-25.490328	126.11945	236.48882	-339.83694	667.0983606557377	339.0684299094314	40693	803189
1480.7528505325317	20	-31.464481	143.91043	204.57455	-355.5785	574.4571428571429	328.4444586973262	40212	843401
1596.4294917583466	21	-31.537815	143.2692	204.52579	-436.41547	630.2461538461539	316.8614854265907	40966	884367
1704.39284324646	22	-42.118553	141.44179	209.86414	-459.27322	575.3943661971831	330.3562941658912	40853	925220
1818.820172548294	23	-38.339752	129.00287	219.14157	-351.68518	633.125	363.16497198243115	40520	965740
1935.7259435653687	24	-25.331532	128.59198	217.85855	-349.40628	615.4769230769231	357.3688509387769	40006	1005746
2039.6399652957916	25	-3.518041	152.23625	217.91307	-583.5107	508.4177215189873	343.8319654212526	40165	1045911
2154.7792599201202	26	-8.169145	131.26352	214.70152	-428.68707	593.6617647058823	365.20592943023723	40369	1086280
2264.8062160015106	27	-2.4516337	147.88625	214.54544	-550.57324	573.2285714285714	351.13091459407764	40126	1126406
2375.201600551605	28	6.3159595	140.9043	250.70457	-374.2634	590.1764705882352	347.74271850018107	40132	1166538
2476.437789916992	29	25.727308	148.55095	221.70018	-499.15973	458.03409090909093	314.23577746305386	40307	1206845
2573.818662881851	30	53.537743	138.94981	220.75157	-371.2348	426.0744680851064	318.80595843766054	40051	1246896
2676.421971321106	31	69.34664	126.82249	236.97131	-380.10538	477.82142857142856	335.2943682055219	40137	1287033
2768.4800000190735	32	61.221394	131.93808	228.62209	-427.53958	380.7358490566038	277.378574552011	40358	1327391
2863.17520070076	33	97.82312	115.342354	232.75504	-141.12137	389.43689320388347	296.4528702339707	40112	1367503
2960.3717336654663	34	101.79894	113.22252	216.20235	-128.52432	418.4791666666667	283.9366852533129	40174	1407677
3046.1897761821747	35	147.39473	93.47008	258.056	-106.29908	342.0940170940171	241.7118077347337	40025	1447702
3123.0264253616333	36	145.40833	96.97299	226.38876	-317.54306	288.0647482014389	180.65943191553689	40041	1487743
3192.3627026081085	37	154.51306	79.98046	253.06638	-281.68802	270.52702702702703	137.4872203371146	40038	1527781
3261.376108646393	38	153.94742	78.97444	258.5313	-154.11386	248.9751552795031	124.7764684730387	40085	1567866
3328.372236728668	39	154.19737	82.61661	240.23341	-197.3201	231.46242774566474	123.32275914682504	40043	1607909
3412.5739421844482	40	130.44249	100.184105	239.8295	-115.38081	280.00694444444446	209.04337324158146	40321	1648230
3493.100157022476	41	131.20433	102.85079	231.19699	-164.92899	267.82	223.6065911372024	40173	1688403
3575.7413074970245	42	121.08094	108.64185	237.633	-191.6669	267.67333333333335	230.46435723459612	40151	1728554
3638.8227026462555	43	140.75699	99.99587	254.52895	-198.20473	198.19306930693068	110.7322046203556	40035	1768589
3701.929081916809	44	139.9056	94.492294	248.07318	-170.74545	189.30188679245282	103.02423875003842	40132	1808721
3763.199363708496	45	156.61382	85.1905	259.59412	-167.07788	190.88571428571427	87.27376895894504	40086	1848807
3825.4782977104187	46	158.81781	80.28689	256.82416	-115.3095	193.29807692307693	93.32757443621864	40206	1889013
3883.2893764972687	47	163.75288	75.3755	251.57965	-301.79816	184.40092165898616	42.00944154442007	40015	1929028
3950.198125600815	48	156.33992	83.56425	253.86417	-127.253876	204.00507614213197	119.57719497458169	40189	1969217
4020.1047110557556	49	167.82057	68.81188	250.69554	-85.60571	226.6145251396648	130.01010708958324	40564	2009781
4100.893421411514	50	169.94135	73.78475	246.44165	-107.26019	263.8421052631579	198.97553754905724	40104	2049885
4185.543098211288	51	157.77788	92.5779	258.54443	-106.27869	294.41911764705884	236.4664058700597	40041	2089926
4272.8690621852875	52	160.08421	91.17662	252.6754	-203.76859	291.77142857142854	237.40635275099658	40848	2130774
4351.994349956512	53	160.81073	81.59909	245.45724	-119.263756	255.0700636942675	198.7049188435138	40046	2170820
