Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.531484603881836	0	16.038462	6.381448	43.0	8.0	16.03846153846154	6.381448086791755	5004	5004
9.694876194000244	1	27.358696	15.086404	98.0	9.0	27.358695652173914	15.086404419167502	5034	10038
13.788123369216919	2	43.903507	22.961435	115.0	12.0	43.90350877192982	22.961435746663767	5005	15043
17.898772954940796	3	66.10526	33.815514	174.0	22.0	66.10526315789474	33.81551300317046	5024	20067
21.979714155197144	4	84.98305	42.063107	200.0	23.0	84.98305084745763	42.06310494331096	5014	25081
26.06071710586548	5	108.76087	47.18842	200.0	32.0	108.76086956521739	47.18842193230505	5003	30084
30.26084280014038	6	139.13513	40.81478	200.0	54.0	139.13513513513513	40.81478412732471	5148	35232
34.34709811210632	7	156.65625	39.460907	200.0	97.0	156.65625	39.46090579215713	5013	40245
38.46322417259216	8	181.03572	31.307785	200.0	110.0	181.03571428571428	31.307783312115333	5069	45314
42.5743088722229	9	192.96153	16.676746	200.0	126.0	192.96153846153845	16.676747444434238	5017	50331
46.66070032119751	10	194.15384	16.322924	200.0	144.0	194.15384615384616	16.322924671224982	5048	55379
50.893813610076904	11	200.0	0.0	200.0	200.0	200.0	0.0	5200	60579
55.1194794178009	12	200.0	0.0	200.0	200.0	200.0	0.0	5200	65779
59.34342622756958	13	200.0	0.0	200.0	200.0	200.0	0.0	5200	70979
63.543680906295776	14	200.0	0.0	200.0	200.0	200.0	0.0	5200	76179
67.78437185287476	15	200.0	0.0	200.0	200.0	200.0	0.0	5200	81379
72.01487183570862	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86579
76.2526593208313	17	199.11539	2.4546177	200.0	189.0	199.1153846153846	2.454617674709054	5177	91756
80.4759693145752	18	197.8077	6.114417	200.0	176.0	197.80769230769232	6.1144169529527685	5143	96899
84.61642289161682	19	189.25926	13.453878	200.0	158.0	189.25925925925927	13.45387894662957	5110	102009
88.82848381996155	20	198.76923	2.438595	200.0	192.0	198.76923076923077	2.4385949975611316	5168	107177
93.0684654712677	21	199.61539	1.4432049	200.0	193.0	199.6153846153846	1.4432048491764398	5190	112367
97.31751108169556	22	200.0	0.0	200.0	200.0	200.0	0.0	5200	117567
