Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
51.585492849349976	0	-179.96005	40.584362	-63.444893	-323.83344	151.0	0.0	50132	50132
98.6994423866272	1	-150.30043	37.99977	-57.747166	-282.34894	151.0	0.0	50132	100264
145.89893460273743	2	-139.35112	33.33459	-53.010185	-237.59833	151.0	0.0	50132	150396
192.96743202209473	3	-127.82986	35.448616	-23.28331	-255.12335	151.0	0.0	50132	200528
240.10634899139404	4	-118.53558	31.32989	-38.51284	-242.73912	151.0	0.0	50132	250660
287.2616345882416	5	-115.181206	29.866852	-1.609549	-226.74597	151.0	0.0	50132	300792
334.44363021850586	6	-99.88871	30.588907	-25.843258	-194.72037	151.0	0.0	50132	350924
381.6517894268036	7	-96.223854	27.72545	-21.861382	-170.4555	151.0	0.0	50132	401056
428.83330607414246	8	-92.80634	25.8648	0.72720337	-165.00867	151.0	0.0	50132	451188
475.9970202445984	9	-88.5638	25.958212	3.7219677	-175.87428	151.0	0.0	50132	501320
523.2339036464691	10	-76.26487	25.879084	6.6988897	-163.62616	151.0	0.0	50132	551452
570.4327681064606	11	-74.90441	27.959856	-4.7245746	-175.96289	151.0	0.0	50132	601584
617.6313922405243	12	-73.48337	25.436028	-10.602087	-150.40244	151.0	0.0	50132	651716
664.7374083995819	13	-72.1687	26.387398	10.02005	-139.1307	151.0	0.0	50132	701848
711.9236152172089	14	-67.96535	27.834936	-2.0713782	-195.97032	151.0	0.0	50132	751980
759.0999295711517	15	-60.132572	28.766872	20.312227	-163.81009	151.0	0.0	50132	802112
806.2994403839111	16	-60.32646	28.246252	50.104996	-155.53506	151.0	0.0	50132	852244
853.4565470218658	17	-58.833336	27.533709	19.007921	-168.01385	151.0	0.0	50132	902376
900.5754494667053	18	-53.209232	29.900139	54.210217	-149.32082	151.0	0.0	50132	952508
947.6270718574524	19	-51.914955	28.7572	42.5816	-162.26575	151.0	0.0	50132	1002640
994.7996554374695	20	-47.91906	28.792686	36.157135	-140.97539	151.0	0.0	50132	1052772
